id,outcome_id,timestamp_signal,pair,symbol,direction,expiry,entry_price,pattern_winner,final_score,raw_pattern_score,direction_gap,regime,countertrend,n_bars_15s,n_bars_1m,n_bars_5m,score_gap,filter_penalty,nearest_support,dist_to_support_pct,nearest_resistance,dist_to_resistance_pct,level_count_sup,level_count_res,impulse_len,pullback_len,retracement_pct,confirm_ratio,lr_level_price,lr_touches,lr_fresh,lr_wick_ratio,lr_room_pct,fb_level_price,fb_side,fb_reclaim_type,fb_bars_ago,no_room_decision,opposite_level_class,dead_market,exhaustion,noisy,range_penalty,close_price,result,pnl_pct,resolved_at,source
788,,2026-03-25T12:53:00.383109,GBP/JPY OTC,#GBPJPY_otc,BUY,1m,232.938,ema_bounce,,,,RANGE,0,,,,,,232.905,0.0142,233.211368,0.1174,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,233.174,WIN,0.10131,2026-03-25T12:54:40.256551,paper
787,,2026-03-25T12:53:00.385947,USD/CAD OTC,#USDCAD_otc,BUY,1m,1.38854,level_bounce,,,,RANGE,0,,,,,,1.386983,0.1122,1.38911,0.0411,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.38834,LOSS,-0.0144,2026-03-25T12:54:40.257979,paper
786,,2026-03-25T12:53:00.384305,CAD/CHF OTC,#CADCHF_otc,SELL,1m,0.57121,level_bounce,,,,RANGE,0,,,,,,0.569681,0.2678,0.571343,0.0233,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.57146,LOSS,-0.04377,2026-03-25T12:54:40.257471,paper
785,,2026-03-25T12:53:00.386306,CHF/JPY OTC,#CHFJPY_otc,SELL,1m,212.71,ema_bounce,,,,RANGE,0,,,,,,212.536955,0.0814,212.708412,0.0,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,212.487,WIN,0.10484,2026-03-25T12:54:40.258195,paper
784,,2026-03-25T12:53:00.385427,KES/USD OTC,#KESUSD_otc,SELL,1m,0.007395,ema_bounce,,,,RANGE,0,,,,,,0.007345,0.6761,0.007399,0.0541,2,15,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.007402,LOSS,-0.09466,2026-03-25T12:54:40.257765,paper
783,,2026-03-25T12:52:10.425277,AUD/JPY OTC,#AUDJPY_otc,SELL,1m,110.83,ema_bounce,,,,RANGE,0,,,,,,110.660105,0.1533,110.889,0.0532,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,110.845,LOSS,-0.01353,2026-03-25T12:53:50.363252,paper
782,,2026-03-25T12:52:10.423973,GBP/USD OTC,#GBPUSD_otc,BUY,1m,1.34121,ema_bounce,,,,RANGE,0,,,,,,1.340142,0.0796,1.341123,0.0,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.34135,WIN,0.01044,2026-03-25T12:53:50.362909,paper
781,,2026-03-25T12:52:10.424861,USD/CHF OTC,#USDCHF_otc,SELL,1m,0.78179,ema_bounce,,,,RANGE,0,,,,,,0.78126,0.0678,0.782117,0.0418,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.78258,LOSS,-0.10105,2026-03-25T12:53:50.363102,paper
780,,2026-03-25T12:52:10.423037,CAD/JPY OTC,#CADJPY_otc,BUY,1m,118.647,ema_bounce,,,,RANGE,0,,,,,,118.468,0.1509,118.977565,0.2786,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,118.593,LOSS,-0.04551,2026-03-25T12:53:50.362761,paper
779,,2026-03-25T12:52:10.425610,NZD/JPY OTC,#NZDJPY_otc,BUY,1m,99.098,level_breakout,,,,TRENDING_UP,0,,,,,,98.894,0.2059,99.197,0.0999,2,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,99.16,WIN,0.06256,2026-03-25T12:53:50.363503,paper
778,,2026-03-25T12:52:10.422729,AED/CNY OTC,#AEDCNY_otc,SELL,1m,1.82714,ema_bounce,,,,TRENDING_DOWN,0,,,,,,1.820089,0.3859,1.83193,0.2622,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.82839,LOSS,-0.06841,2026-03-25T12:53:50.362519,paper
777,,2026-03-25T12:51:20.411672,AUD/CHF OTC,#AUDCHF_otc,BUY,1m,0.54867,ema_bounce,,,,RANGE,0,,,,,,0.546819,0.3373,0.55029,0.2953,3,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.54847,LOSS,-0.03645,2026-03-25T12:53:00.382734,paper
776,,2026-03-25T12:51:20.409168,EUR/USD OTC,#EURUSD_otc,BUY,1m,1.14192,ema_bounce,,,,RANGE,0,,,,,,1.1414,0.0455,1.14344,0.1331,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.1421,WIN,0.01576,2026-03-25T12:53:00.381781,paper
775,,2026-03-25T12:51:20.410908,EUR/GBP OTC,#EURGBP_otc,BUY,1m,0.87749,ema_bounce,,,,RANGE,0,,,,,,0.877402,0.01,0.878142,0.0743,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.87667,LOSS,-0.09345,2026-03-25T12:53:00.382547,paper
774,,2026-03-25T12:50:30.416722,EUR/JPY OTC,#EURJPY_otc,SELL,1m,183.485,level_bounce,,,,RANGE,0,,,,,,183.445308,0.0216,183.595529,0.0602,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,183.603,LOSS,-0.06431,2026-03-25T12:52:10.420795,paper
773,,2026-03-25T12:50:30.418226,USD/JPY OTC,#USDJPY_otc,BUY,1m,157.348,ema_bounce,,,,TRENDING_UP,0,,,,,,157.32828,0.0125,157.410786,0.0399,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,157.313,LOSS,-0.02224,2026-03-25T12:52:10.421153,paper
772,,2026-03-25T12:50:30.417007,AUD/CAD OTC,#AUDCAD_otc,BUY,1m,0.97135,ema_bounce,,,,RANGE,0,,,,,,0.968736,0.2691,0.97229,0.0968,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.97106,LOSS,-0.02986,2026-03-25T12:52:10.421020,paper
771,,2026-03-25T12:50:30.418972,NZD/USD OTC,#NZDUSD_otc,SELL,1m,0.5957,level_bounce,,,,RANGE,0,,,,,,0.59478,0.1544,0.596636,0.1572,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.59566,WIN,0.00671,2026-03-25T12:52:10.421378,paper
770,,2026-03-25T12:49:40.426015,GBP/JPY OTC,#GBPJPY_otc,BUY,1m,232.937,ema_bounce,,,,RANGE,0,,,,,,232.951842,0.0,233.234556,0.1277,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,232.902,LOSS,-0.01503,2026-03-25T12:51:20.408260,paper
769,,2026-03-25T12:49:40.427151,GBP/AUD OTC,#GBPAUD_otc,BUY,1m,1.92806,level_bounce,,,,RANGE,0,,,,,,1.927085,0.0506,1.929408,0.0699,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.92864,WIN,0.03008,2026-03-25T12:51:20.408628,paper
768,,2026-03-25T12:49:40.429352,CHF/JPY OTC,#CHFJPY_otc,BUY,1m,212.733,ema_bounce,,,,RANGE,0,,,,,,212.5385,0.0914,212.708812,0.0,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,212.73,LOSS,-0.00141,2026-03-25T12:51:20.408785,paper
767,,2026-03-25T12:49:40.426793,EUR/CHF OTC,#EURCHF_otc,BUY,1m,0.9309,ema_bounce,,,,RANGE,0,,,,,,0.927042,0.4144,0.93128,0.0408,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.93124,WIN,0.03652,2026-03-25T12:51:20.408491,paper
766,,2026-03-25T12:48:50.473202,AED/CNY OTC,#AEDCNY_otc,SELL,1m,1.82728,ema_bounce,,,,TRENDING_DOWN,0,,,,,,1.819643,0.418,1.82904,0.0963,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.82757,LOSS,-0.01587,2026-03-25T12:50:30.415108,paper
765,,2026-03-25T12:48:50.475417,USD/CHF OTC,#USDCHF_otc,SELL,1m,0.78193,ema_bounce,,,,RANGE,0,,,,,,0.781315,0.0787,0.782477,0.0699,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.78231,LOSS,-0.0486,2026-03-25T12:50:30.416261,paper
764,,2026-03-25T12:48:50.474605,GBP/USD OTC,#GBPUSD_otc,SELL,1m,1.34093,ema_bounce,,,,RANGE,0,,,,,,1.340093,0.0624,1.341094,0.0122,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.34157,LOSS,-0.04773,2026-03-25T12:50:30.415644,paper
763,,2026-03-25T12:48:50.474251,KES/USD OTC,#KESUSD_otc,SELL,1m,0.007368,level_breakout,,,,TRENDING_DOWN,0,,,,,,0.007329,0.5293,0.007399,0.4207,1,15,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.007432,LOSS,-0.86862,2026-03-25T12:50:30.415462,paper
762,,2026-03-25T12:48:50.473548,CAD/JPY OTC,#CADJPY_otc,BUY,1m,118.577,ema_bounce,,,,RANGE,0,,,,,,118.444,0.1122,119.038292,0.389,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,118.674,WIN,0.0818,2026-03-25T12:50:30.415322,paper
761,,2026-03-25T12:48:00.382764,EUR/USD OTC,#EURUSD_otc,SELL,1m,1.14159,ema_bounce,,,,RANGE,0,,,,,,1.14116,0.0377,1.143521,0.1692,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.14174,LOSS,-0.01314,2026-03-25T12:49:40.424749,paper
760,,2026-03-25T12:48:00.385148,AUD/JPY OTC,#AUDJPY_otc,SELL,1m,110.853,level_bounce,,,,RANGE,0,,,,,,110.6303,0.2009,110.916,0.0568,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,110.829,WIN,0.02165,2026-03-25T12:49:40.425097,paper
759,,2026-03-25T12:48:00.383530,AUD/USD OTC,#AUDUSD_otc,BUY,1m,0.6996,ema_bounce,,,,RANGE,0,,,,,,0.6992,0.0572,0.700667,0.1525,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.69908,LOSS,-0.07433,2026-03-25T12:49:40.424976,paper
758,,2026-03-25T12:47:10.390445,AUD/NZD OTC,#AUDNZD_otc,SELL,1m,1.19333,ema_bounce,,,,TRENDING_DOWN,0,,,,,,1.19325,0.0067,1.196743,0.286,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.193,WIN,0.02765,2026-03-25T12:48:50.471725,paper
757,,2026-03-25T12:47:10.391365,USD/JPY OTC,#USDJPY_otc,BUY,1m,157.305,ema_bounce,,,,RANGE,0,,,,,,157.283,0.014,157.411071,0.0674,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,157.348,WIN,0.02734,2026-03-25T12:48:50.471856,paper
756,,2026-03-25T12:47:10.390121,AUD/CAD OTC,#AUDCAD_otc,BUY,1m,0.97145,ema_bounce,,,,TRENDING_UP,0,,,,,,0.97158,0.0,0.97145,0.0,2,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.97039,LOSS,-0.10912,2026-03-25T12:48:50.471540,paper
755,,2026-03-25T12:46:20.352771,AUD/CHF OTC,#AUDCHF_otc,SELL,1m,0.5484,level_bounce,,,,RANGE,0,,,,,,0.546884,0.2764,0.55198,0.6528,3,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.54957,LOSS,-0.21335,2026-03-25T12:48:00.381803,paper
754,,2026-03-25T12:46:20.351212,GBP/AUD OTC,#GBPAUD_otc,BUY,1m,1.93086,ema_bounce,,,,TRENDING_UP,0,,,,,,1.927079,0.1958,1.93188,0.0528,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.93017,LOSS,-0.03574,2026-03-25T12:48:00.381483,paper
753,,2026-03-25T12:46:20.351644,NZD/USD OTC,#NZDUSD_otc,SELL,1m,0.59574,ema_bounce,,,,TRENDING_DOWN,0,,,,,,0.59243,0.5556,0.596703,0.1616,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.59504,WIN,0.1175,2026-03-25T12:48:00.381685,paper
752,,2026-03-25T12:45:30.420586,KES/USD OTC,#KESUSD_otc,SELL,1m,0.007433,level_breakout,,,,TRENDING_DOWN,0,,,,,,0.007431,0.0269,0.007511,1.0494,1,13,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.007365,WIN,0.91484,2026-03-25T12:47:10.374285,paper
751,,2026-03-25T12:45:30.421552,NZD/JPY OTC,#NZDJPY_otc,BUY,1m,98.995,level_breakout,,,,TRENDING_UP,0,,,,,,98.848,0.1485,99.0,0.0051,2,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,98.957,LOSS,-0.03839,2026-03-25T12:47:10.374909,paper
750,,2026-03-25T12:45:30.417643,EUR/JPY OTC,#EURJPY_otc,SELL,1m,183.56,level_bounce,,,,RANGE,0,,,,,,183.483154,0.0419,183.620667,0.0331,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,183.51,WIN,0.02724,2026-03-25T12:47:10.373082,paper
749,,2026-03-25T12:45:30.419517,CAD/JPY OTC,#CADJPY_otc,SELL,1m,118.57,ema_bounce,,,,RANGE,0,,,,,,118.459,0.0936,119.068375,0.4203,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,118.48,WIN,0.0759,2026-03-25T12:47:10.373785,paper
748,,2026-03-25T12:45:30.420904,USD/CAD OTC,#USDCAD_otc,BUY,1m,1.38813,ema_bounce,,,,TRENDING_UP,0,,,,,,1.387063,0.0769,1.38816,0.0022,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.38851,WIN,0.02737,2026-03-25T12:47:10.374468,paper
747,,2026-03-25T12:45:30.419905,EUR/CHF OTC,#EURCHF_otc,SELL,1m,0.92928,ema_bounce,,,,RANGE,0,,,,,,0.92681,0.2657,0.93162,0.2518,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.9306,LOSS,-0.14205,2026-03-25T12:47:10.373958,paper
746,,2026-03-25T12:45:30.421179,USD/CHF OTC,#USDCHF_otc,BUY,1m,0.78142,level_bounce,,,,RANGE,0,,,,,,0.781313,0.0137,0.782594,0.1503,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.78197,WIN,0.07038,2026-03-25T12:47:10.374733,paper
745,,2026-03-25T12:45:30.426222,CHF/JPY OTC,#CHFJPY_otc,BUY,1m,212.675,level_bounce,,,,RANGE,0,,,,,,212.547227,0.0601,212.728187,0.025,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,212.799,WIN,0.0583,2026-03-25T12:47:10.375081,paper
744,,2026-03-25T12:44:40.443105,GBP/USD OTC,#GBPUSD_otc,SELL,1m,1.3413,ema_bounce,,,,RANGE,0,,,,,,1.33995,0.1007,1.34244,0.085,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.34136,LOSS,-0.00447,2026-03-25T12:46:20.349232,paper
743,,2026-03-25T12:44:40.444316,AUD/JPY OTC,#AUDJPY_otc,BUY,1m,110.872,ema_bounce,,,,RANGE,0,,,,,,110.607476,0.2386,110.941,0.0622,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,110.712,LOSS,-0.14431,2026-03-25T12:46:20.349597,paper
742,,2026-03-25T12:44:40.443870,EUR/GBP OTC,#EURGBP_otc,BUY,1m,0.87747,ema_bounce,,,,RANGE,0,,,,,,0.87688,0.0672,0.87853,0.1208,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.87766,WIN,0.02165,2026-03-25T12:46:20.349458,paper
741,,2026-03-25T12:43:50.443015,AUD/USD OTC,#AUDUSD_otc,SELL,1m,0.69953,ema_bounce,,,,RANGE,0,,,,,,0.6992,0.0472,0.700895,0.1951,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.69962,LOSS,-0.01287,2026-03-25T12:45:30.416443,paper
740,,2026-03-25T12:43:50.443422,AUD/CAD OTC,#AUDCAD_otc,BUY,1m,0.96935,ema_bounce,,,,RANGE,0,,,,,,0.968631,0.0742,0.971094,0.1799,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.97106,WIN,0.17641,2026-03-25T12:45:30.416664,paper
739,,2026-03-25T12:43:50.443661,AUD/NZD OTC,#AUDNZD_otc,BUY,1m,1.19519,level_bounce,,,,RANGE,0,,,,,,1.19478,0.0343,1.196779,0.1329,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.19339,LOSS,-0.1506,2026-03-25T12:45:30.416807,paper
738,,2026-03-25T12:43:50.446269,USD/JPY OTC,#USDJPY_otc,BUY,1m,157.326,ema_bounce,,,,TRENDING_UP,0,,,,,,157.342818,0.0,157.42004,0.0598,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,157.31,LOSS,-0.01017,2026-03-25T12:45:30.416929,paper
737,,2026-03-25T12:43:00.507683,NZD/USD OTC,#NZDUSD_otc,BUY,1m,0.59621,ema_bounce,,,,RANGE,0,,,,,,0.595943,0.0448,0.596764,0.0929,2,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.5958,LOSS,-0.06877,2026-03-25T12:44:40.439984,paper
736,,2026-03-25T12:43:00.508248,AUD/CHF OTC,#AUDCHF_otc,SELL,1m,0.54747,level_bounce,,,,TRENDING_DOWN,0,,,,,,0.546937,0.0973,0.548022,0.1008,3,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.54637,WIN,0.20092,2026-03-25T12:44:40.440245,paper
735,,2026-03-25T12:42:10.428196,NZD/JPY OTC,#NZDJPY_otc,BUY,1m,98.909,level_breakout,,,,TRENDING_UP,0,,,,,,98.803,0.1072,98.918,0.0091,2,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,98.886,LOSS,-0.02325,2026-03-25T12:43:50.441485,paper
734,,2026-03-25T12:42:10.427722,USD/CHF OTC,#USDCHF_otc,BUY,1m,0.78139,level_bounce,,,,RANGE,0,,,,,,0.781423,0.0,0.782725,0.1708,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.78184,WIN,0.05759,2026-03-25T12:43:50.441294,paper
733,,2026-03-25T12:42:10.425171,CAD/CHF OTC,#CADCHF_otc,SELL,1m,0.5714,level_bounce,,,,RANGE,0,,,,,,0.569515,0.3299,0.57211,0.1243,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.57127,WIN,0.02275,2026-03-25T12:43:50.441152,paper
732,,2026-03-25T12:42:10.423627,EUR/USD OTC,#EURUSD_otc,SELL,1m,1.14151,ema_bounce,,,,TRENDING_DOWN,0,,,,,,1.14121,0.0263,1.14366,0.1883,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.14167,LOSS,-0.01402,2026-03-25T12:43:50.440936,paper
731,,2026-03-25T12:41:20.431393,CHF/JPY OTC,#CHFJPY_otc,BUY,1m,212.698,ema_bounce,,,,RANGE,0,,,,,,212.545429,0.0717,212.756294,0.0274,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,212.882,WIN,0.08651,2026-03-25T12:43:00.502455,paper
730,,2026-03-25T12:41:20.431048,AUD/JPY OTC,#AUDJPY_otc,BUY,1m,110.898,ema_bounce,,,,TRENDING_UP,0,,,,,,110.5696,0.2961,110.914,0.0144,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,110.88,LOSS,-0.01623,2026-03-25T12:43:00.502232,paper
729,,2026-03-25T12:39:40.358812,KES/USD OTC,#KESUSD_otc,SELL,1m,0.007689,ema_bounce,,,,RANGE,0,,,,,,0.007685,0.052,0.007689,0.0,3,10,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.007634,WIN,0.71531,2026-03-25T12:41:20.426028,paper
728,,2026-03-25T12:39:40.359903,NZD/USD OTC,#NZDUSD_otc,BUY,1m,0.59645,ema_bounce,,,,RANGE,0,,,,,,0.59595,0.0838,0.596786,0.0563,2,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.59621,LOSS,-0.04024,2026-03-25T12:41:20.426864,paper
727,,2026-03-25T12:39:40.360578,AUD/CHF OTC,#AUDCHF_otc,SELL,1m,0.54761,ema_bounce,,,,TRENDING_DOWN,0,,,,,,0.547219,0.0714,0.548022,0.0752,4,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.54646,WIN,0.21,2026-03-25T12:41:20.427189,paper
726,,2026-03-25T12:39:40.359523,USD/JPY OTC,#USDJPY_otc,BUY,1m,157.291,ema_bounce,,,,RANGE,0,,,,,,157.254,0.0235,157.426875,0.0864,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,157.3,WIN,0.00572,2026-03-25T12:41:20.426742,paper
725,,2026-03-25T12:39:40.357610,AUD/USD OTC,#AUDUSD_otc,SELL,1m,0.69946,ema_bounce,,,,RANGE,0,,,,,,0.699191,0.0385,0.701417,0.2798,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.69994,LOSS,-0.06862,2026-03-25T12:41:20.425903,paper
724,,2026-03-25T12:39:40.357235,GBP/JPY OTC,#GBPJPY_otc,SELL,1m,232.749,ema_bounce,,,,RANGE,0,,,,,,232.56,0.0812,233.127667,0.1627,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,232.703,WIN,0.01976,2026-03-25T12:41:20.425689,paper
723,,2026-03-25T12:39:40.360170,EUR/GBP OTC,#EURGBP_otc,BUY,1m,0.877,ema_bounce,,,,RANGE,0,,,,,,0.87644,0.0639,0.878691,0.1928,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.87718,WIN,0.02052,2026-03-25T12:41:20.426991,paper
722,,2026-03-25T12:38:50.494629,USD/CHF OTC,#USDCHF_otc,BUY,1m,0.78076,ema_bounce,,,,RANGE,0,,,,,,0.7801,0.0845,0.782844,0.2669,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.78249,WIN,0.22158,2026-03-25T12:40:30.368439,paper
721,,2026-03-25T12:38:50.492646,AUD/NZD OTC,#AUDNZD_otc,SELL,1m,1.19654,level_bounce,,,,RANGE,0,,,,,,1.194559,0.1656,1.196669,0.0107,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.19701,LOSS,-0.03928,2026-03-25T12:40:30.368239,paper
720,,2026-03-25T12:38:50.496038,NZD/JPY OTC,#NZDJPY_otc,BUY,1m,98.848,ema_bounce,,,,TRENDING_UP,0,,,,,,98.828,0.0202,98.928,0.0809,3,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,98.926,WIN,0.07891,2026-03-25T12:40:30.368558,paper
719,,2026-03-25T12:38:00.832322,CAD/JPY OTC,#CADJPY_otc,SELL,1m,118.639,ema_bounce,,,,TRENDING_DOWN,0,,,,,,118.576,0.0531,119.16868,0.4465,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,118.638,WIN,0.00084,2026-03-25T12:39:40.355960,paper
718,,2026-03-25T12:38:00.834510,CHF/JPY OTC,#CHFJPY_otc,BUY,1m,212.623,ema_bounce,,,,RANGE,0,,,,,,212.582409,0.0191,212.807211,0.0866,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,212.676,WIN,0.02493,2026-03-25T12:39:40.356420,paper
717,,2026-03-25T12:38:00.832972,GBP/AUD OTC,#GBPAUD_otc,SELL,1m,1.92733,ema_bounce,,,,RANGE,0,,,,,,1.926645,0.0355,1.928691,0.0706,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.92793,LOSS,-0.03113,2026-03-25T12:39:40.356188,paper
716,,2026-03-25T12:38:00.833690,AUD/JPY OTC,#AUDJPY_otc,BUY,1m,110.781,level_breakout,,,,TRENDING_UP,0,,,,,,110.535524,0.2216,110.847,0.0596,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,110.881,WIN,0.09027,2026-03-25T12:39:40.356308,paper
715,,2026-03-25T12:37:10.402705,EUR/JPY OTC,#EURJPY_otc,BUY,1m,183.497,ema_bounce,,,,RANGE,0,,,,,,183.525333,0.0,183.669556,0.094,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,183.548,WIN,0.02779,2026-03-25T12:38:50.427846,paper
714,,2026-03-25T12:37:10.405485,USD/CAD OTC,#USDCAD_otc,SELL,1m,1.38692,ema_bounce,,,,RANGE,0,,,,,,1.386982,0.0,1.387583,0.0478,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.38708,LOSS,-0.01154,2026-03-25T12:38:50.428486,paper
713,,2026-03-25T12:37:10.405139,EUR/CHF OTC,#EURCHF_otc,BUY,1m,0.92678,level_bounce,,,,RANGE,0,,,,,,0.92603,0.0809,0.928784,0.2163,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.92765,WIN,0.09387,2026-03-25T12:38:50.428201,paper
712,,2026-03-25T12:37:10.404079,CAD/CHF OTC,#CADCHF_otc,SELL,1m,0.572,ema_bounce,,,,TRENDING_DOWN,0,,,,,,0.570581,0.2481,0.572056,0.0098,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.5714,WIN,0.1049,2026-03-25T12:38:50.428045,paper
711,,2026-03-25T12:36:20.438086,EUR/GBP OTC,#EURGBP_otc,SELL,1m,0.87721,level_bounce,,,,RANGE,0,,,,,,0.87599,0.1391,0.878853,0.1872,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.87717,WIN,0.00456,2026-03-25T12:38:00.829855,paper
710,,2026-03-25T12:36:20.436994,KES/USD OTC,#KESUSD_otc,SELL,1m,0.007661,ema_bounce,,,,TRENDING_DOWN,0,,,,,,0.007609,0.6788,0.007676,0.1958,1,10,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.007692,LOSS,-0.40465,2026-03-25T12:38:00.829511,paper
709,,2026-03-25T12:36:20.438839,AUD/CHF OTC,#AUDCHF_otc,BUY,1m,0.54843,ema_bounce,,,,TRENDING_UP,0,,,,,,0.547233,0.2184,0.551355,0.5333,4,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.54767,LOSS,-0.13858,2026-03-25T12:38:00.830057,paper
708,,2026-03-25T12:36:20.437363,USD/JPY OTC,#USDJPY_otc,SELL,1m,157.309,ema_bounce,,,,TRENDING_DOWN,0,,,,,,157.268,0.0261,157.443542,0.0855,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,157.287,WIN,0.01399,2026-03-25T12:38:00.829726,paper
707,,2026-03-25T12:35:30.426885,AUD/USD OTC,#AUDUSD_otc,BUY,1m,0.69976,ema_bounce,,,,TRENDING_UP,0,,,,,,0.699135,0.0893,0.701747,0.284,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.69985,WIN,0.01286,2026-03-25T12:37:10.400859,paper
706,,2026-03-25T12:35:30.429704,NZD/USD OTC,#NZDUSD_otc,SELL,1m,0.59573,ema_bounce,,,,RANGE,0,,,,,,0.59248,0.5455,0.596857,0.1892,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.59592,LOSS,-0.03189,2026-03-25T12:37:10.401780,paper
705,,2026-03-25T12:35:30.429388,USD/CHF OTC,#USDCHF_otc,BUY,1m,0.78149,ema_bounce,,,,TRENDING_UP,0,,,,,,0.7804,0.1395,0.7829,0.1804,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.78076,LOSS,-0.09341,2026-03-25T12:37:10.401609,paper
